DATA,HORA,NUMERO,NOME,MATERIAL,DESCRICAO,TAMANHO,QUANTIDADE,VLR_UNIT,DIA,MES,ANO
29.01.2018,10:02,7.801,ACLIMAÇÃO,85.0,BLUSA MOLETOM FLANELADA,04,1.0,92.0,29.0,1.0,2018.0
29.01.2018,10:21,7.8020000000000005,ALDEIA DA SERRA,143.0,CALÇA MOLETOM UNIS.,02,1.0,95.0,29.0,1.0,2018.0
29.01.2018,10:21,7.8020000000000005,ALDEIA DA SERRA,190.0,CORSARIO COTTON,04,2.0,71.0,29.0,1.0,2018.0
29.01.2018,10:21,7.8020000000000005,ALDEIA DA SERRA,210.0,CAMISETA MANGA CURTA,02,2.0,43.0,29.0,1.0,2018.0
29.01.2018,10:21,7.8020000000000005,ALDEIA DA SERRA,234.0,CAMISETA MANGA LONGA,02,1.0,46.0,29.0,1.0,2018.0
29.01.2018,10:21,7.8020000000000005,ALDEIA DA SERRA,254.0,SHORT SAIA,04,2.0,66.0,29.0,1.0,2018.0
29.01.2018,10:21,7.8020000000000005,ALDEIA DA SERRA,44.0,REGATA,02,1.0,32.0,29.0,1.0,2018.0
29.01.2018,10:21,7.8020000000000005,ALDEIA DA SERRA,75.0,BLUSA MOLETOM FLANELADA,02,1.0,92.0,29.0,1.0,2018.0
29.01.2018,11:13,7.803,ALDEIA DA SERRA,146.0,CALÇA MOLETOM UNIS.,06,1.0,95.0,29.0,1.0,2018.0
29.01.2018,11:13,7.803,ALDEIA DA SERRA,254.0,SHORT SAIA,04,1.0,66.0,29.0,1.0,2018.0
29.01.2018,13:03,7.803999999999999,ALDEIA DA SERRA,147.0,CALÇA MOLETOM UNIS.,08,1.0,95.0,29.0,1.0,2018.0
29.01.2018,13:03,7.803999999999999,ALDEIA DA SERRA,212.0,CAMISETA MANGA CURTA,06,2.0,43.0,29.0,1.0,2018.0
29.01.2018,13:03,7.803999999999999,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,2.0,43.0,29.0,1.0,2018.0
29.01.2018,13:03,7.803999999999999,ALDEIA DA SERRA,223.0,CAMISETA COLEGIAL MASCULINA,M,2.0,46.0,29.0,1.0,2018.0
29.01.2018,13:03,7.803999999999999,ALDEIA DA SERRA,87.0,BLUSA MOLETOM FLANELADA,08,1.0,123.0,29.0,1.0,2018.0
29.01.2018,13:12,7.805,ALDEIA DA SERRA,148.0,CALÇA MOLETOM UNIS.,10,1.0,95.0,29.0,1.0,2018.0
29.01.2018,13:12,7.805,ALDEIA DA SERRA,214.0,CAMISETA MANGA CURTA,10,2.0,43.0,29.0,1.0,2018.0
29.01.2018,13:12,7.805,ALDEIA DA SERRA,50.0,BERMUDA DE MOLETOM,10,1.0,65.0,29.0,1.0,2018.0
29.01.2018,13:24,7.808,ACLIMAÇÃO,129.0,CALÇA DE MOL. FLANELADA UNISSEX,04,2.0,107.0,29.0,1.0,2018.0
29.01.2018,13:24,7.808,ACLIMAÇÃO,171.0,BERMUDA CICLISTA COTTON,06,1.0,62.0,29.0,1.0,2018.0
29.01.2018,13:24,7.808,ACLIMAÇÃO,211.0,CAMISETA MANGA CURTA,04,4.0,43.0,29.0,1.0,2018.0
29.01.2018,13:24,7.807,ALDEIA DA SERRA,214.0,CAMISETA MANGA CURTA,10,1.0,43.0,29.0,1.0,2018.0
29.01.2018,13:24,7.807,ALDEIA DA SERRA,238.0,CAMISETA MANGA LONGA,10,1.0,46.0,29.0,1.0,2018.0
29.01.2018,13:24,7.808,ACLIMAÇÃO,254.0,SHORT SAIA,04,2.0,66.0,29.0,1.0,2018.0
29.01.2018,13:24,7.808,ACLIMAÇÃO,85.0,BLUSA MOLETOM FLANELADA,04,1.0,92.0,29.0,1.0,2018.0
29.01.2018,13:27,7.809,ALDEIA DA SERRA,147.0,CALÇA MOLETOM UNIS.,08,1.0,95.0,29.0,1.0,2018.0
29.01.2018,13:27,7.809,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,2.0,43.0,29.0,1.0,2018.0
29.01.2018,13:30,7.81,ACLIMAÇÃO,174.0,BERMUDA CICLISTA SUPLEX,10,2.0,65.0,29.0,1.0,2018.0
29.01.2018,13:30,7.81,ACLIMAÇÃO,213.0,CAMISETA MANGA CURTA,08,4.0,43.0,29.0,1.0,2018.0
29.01.2018,13:30,7.81,ACLIMAÇÃO,257.0,SHORT SAIA,10,2.0,66.0,29.0,1.0,2018.0
29.01.2018,13:30,7.81,ACLIMAÇÃO,93.0,BLUSA DE MOLETOM LISO,10,1.0,117.0,29.0,1.0,2018.0
29.01.2018,13:32,7.811,ACLIMAÇÃO,190.0,CORSARIO COTTON,04,1.0,71.0,29.0,1.0,2018.0
29.01.2018,13:32,7.811,ACLIMAÇÃO,211.0,CAMISETA MANGA CURTA,04,3.0,43.0,29.0,1.0,2018.0
29.01.2018,13:32,7.811,ACLIMAÇÃO,247.0,REGATA,04,1.0,32.0,29.0,1.0,2018.0
29.01.2018,13:38,7.812,ACLIMAÇÃO,201.0,CORSARIO SUPLEX,PP,1.0,77.0,29.0,1.0,2018.0
29.01.2018,13:38,7.812,ACLIMAÇÃO,215.0,CAMISETA MANGA CURTA,12,1.0,43.0,29.0,1.0,2018.0
29.01.2018,13:42,7.813,ACLIMAÇÃO,205.0,JALECO,P,1.0,65.0,29.0,1.0,2018.0
29.01.2018,13:42,7.813,ACLIMAÇÃO,215.0,CAMISETA MANGA CURTA,12,1.0,43.0,29.0,1.0,2018.0
29.01.2018,13:42,7.813,ACLIMAÇÃO,231.0,CAMISETA MANGA CURTA,PP,1.0,46.0,29.0,1.0,2018.0
29.01.2018,13:48,7.814,ACLIMAÇÃO,212.0,CAMISETA MANGA CURTA,06,2.0,43.0,29.0,1.0,2018.0
29.01.2018,13:48,7.814,ACLIMAÇÃO,236.0,CAMISETA MANGA LONGA,06,2.0,46.0,29.0,1.0,2018.0
29.01.2018,13:56,7.815,ALDEIA DA SERRA,147.0,CALÇA MOLETOM UNIS.,08,1.0,95.0,29.0,1.0,2018.0
29.01.2018,13:56,7.815,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,2.0,43.0,29.0,1.0,2018.0
29.01.2018,13:56,7.815,ALDEIA DA SERRA,215.0,CAMISETA MANGA CURTA,12,1.0,43.0,29.0,1.0,2018.0
29.01.2018,13:56,7.815,ALDEIA DA SERRA,93.0,BLUSA DE MOLETOM LISO,10,1.0,117.0,29.0,1.0,2018.0
29.01.2018,14:02,7.816,ACLIMAÇÃO,229.0,CAMISETA MANGA CURTA,M,5.0,46.0,29.0,1.0,2018.0
29.01.2018,14:02,7.816,ACLIMAÇÃO,55.0,BERMUDA DE MOLETOM,M,4.0,71.0,29.0,1.0,2018.0
29.01.2018,14:04,7.817,ALDEIA DA SERRA,194.0,CORSARIO SUPLEX,10,1.0,77.0,29.0,1.0,2018.0
29.01.2018,14:04,7.817,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,1.0,43.0,29.0,1.0,2018.0
29.01.2018,14:10,7.818,ALDEIA DA SERRA,215.0,CAMISETA MANGA CURTA,12,3.0,43.0,29.0,1.0,2018.0
29.01.2018,14:10,7.818,ALDEIA DA SERRA,221.0,CAMISETA COLEGIAL MASCULINA,G,3.0,46.0,29.0,1.0,2018.0
29.01.2018,14:34,7.822,ALDEIA DA SERRA,215.0,CAMISETA MANGA CURTA,12,3.0,43.0,29.0,1.0,2018.0
29.01.2018,15:06,7.8229999999999995,ALDEIA DA SERRA,214.0,CAMISETA MANGA CURTA,10,2.0,43.0,29.0,1.0,2018.0
29.01.2018,15:06,7.8229999999999995,ALDEIA DA SERRA,230.0,CAMISETA MANGA CURTA,P,3.0,46.0,29.0,1.0,2018.0
29.01.2018,15:28,7.824,ALDEIA DA SERRA,200.0,CORSARIO SUPLEX,P,2.0,77.0,29.0,1.0,2018.0
29.01.2018,15:28,7.824,ALDEIA DA SERRA,201.0,CORSARIO SUPLEX,PP,2.0,77.0,29.0,1.0,2018.0
29.01.2018,15:28,7.824,ALDEIA DA SERRA,215.0,CAMISETA MANGA CURTA,12,2.0,43.0,29.0,1.0,2018.0
29.01.2018,15:28,7.824,ALDEIA DA SERRA,230.0,CAMISETA MANGA CURTA,P,3.0,46.0,29.0,1.0,2018.0
29.01.2018,15:28,7.824,ALDEIA DA SERRA,99.0,BLUSA DE MOLETOM LISO,P,2.0,136.0,29.0,1.0,2018.0
29.01.2018,16:56,7.8260000000000005,ALDEIA DA SERRA,200.0,CORSARIO SUPLEX,P,1.0,77.0,29.0,1.0,2018.0
29.01.2018,17:00,7.827000000000001,ALDEIA DA SERRA,200.0,CORSARIO SUPLEX,P,1.0,77.0,29.0,1.0,2018.0
30.01.2018,07:19,7.829,ALDEIA DA SERRA,192.0,CORSARIO COTTON,08,2.0,71.0,30.0,1.0,2018.0
30.01.2018,07:19,7.829,ALDEIA DA SERRA,212.0,CAMISETA MANGA CURTA,06,2.0,43.0,30.0,1.0,2018.0
30.01.2018,07:19,7.829,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,2.0,43.0,30.0,1.0,2018.0
30.01.2018,07:38,7.83,ALDEIA DA SERRA,227.0,CAMISETA MANGA CURTA,G,2.0,46.0,30.0,1.0,2018.0
30.01.2018,08:35,7.832000000000001,ALDEIA DA SERRA,146.0,CALÇA MOLETOM UNIS.,06,1.0,95.0,30.0,1.0,2018.0
30.01.2018,08:35,7.832000000000001,ALDEIA DA SERRA,192.0,CORSARIO COTTON,08,1.0,71.0,30.0,1.0,2018.0
30.01.2018,08:35,7.832000000000001,ALDEIA DA SERRA,212.0,CAMISETA MANGA CURTA,06,3.0,43.0,30.0,1.0,2018.0
30.01.2018,08:35,7.832000000000001,ALDEIA DA SERRA,255.0,SHORT SAIA,06,1.0,66.0,30.0,1.0,2018.0
30.01.2018,08:40,7.832999999999999,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,1.0,43.0,30.0,1.0,2018.0
30.01.2018,08:40,7.832999999999999,ALDEIA DA SERRA,256.0,SHORT SAIA,08,1.0,66.0,30.0,1.0,2018.0
30.01.2018,08:41,7.834,ALDEIA DA SERRA,236.0,CAMISETA MANGA LONGA,06,2.0,46.0,30.0,1.0,2018.0
30.01.2018,09:02,7.835,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,1.0,43.0,30.0,1.0,2018.0
30.01.2018,09:06,7.836,ALDEIA DA SERRA,143.0,CALÇA MOLETOM UNIS.,02,1.0,95.0,30.0,1.0,2018.0
30.01.2018,09:06,7.836,ALDEIA DA SERRA,210.0,CAMISETA MANGA CURTA,02,3.0,43.0,30.0,1.0,2018.0
30.01.2018,09:06,7.836,ALDEIA DA SERRA,88.0,BLUSA DE MOLETOM LISO,00,1.0,90.0,30.0,1.0,2018.0
30.01.2018,09:10,7.837000000000001,ACLIMAÇÃO,205.0,JALECO,P,1.0,65.0,30.0,1.0,2018.0
30.01.2018,09:10,7.837000000000001,ACLIMAÇÃO,215.0,CAMISETA MANGA CURTA,12,2.0,43.0,30.0,1.0,2018.0
30.01.2018,09:10,7.837000000000001,ACLIMAÇÃO,56.0,BERMUDA DE MOLETOM,P,2.0,71.0,30.0,1.0,2018.0
30.01.2018,09:10,7.837000000000001,ACLIMAÇÃO,83.0,BLUSA MOLETOM FLANELADA,PP,1.0,138.0,30.0,1.0,2018.0
30.01.2018,09:11,7.837999999999999,ALDEIA DA SERRA,211.0,CAMISETA MANGA CURTA,04,4.0,43.0,30.0,1.0,2018.0
30.01.2018,09:11,7.837999999999999,ALDEIA DA SERRA,235.0,CAMISETA MANGA LONGA,04,1.0,46.0,30.0,1.0,2018.0
30.01.2018,09:14,7.8389999999999995,ALDEIA DA SERRA,146.0,CALÇA MOLETOM UNIS.,06,1.0,95.0,30.0,1.0,2018.0
30.01.2018,09:14,7.8389999999999995,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,5.0,43.0,30.0,1.0,2018.0
30.01.2018,09:14,7.8389999999999995,ALDEIA DA SERRA,256.0,SHORT SAIA,08,1.0,66.0,30.0,1.0,2018.0
30.01.2018,09:14,7.8389999999999995,ALDEIA DA SERRA,76.0,BLUSA MOLETOM FLANELADA,10,1.0,123.0,30.0,1.0,2018.0
30.01.2018,09:25,7.84,ALDEIA DA SERRA,219.0,CAMISETA COLEGIAL FEMININA,P,1.0,43.0,30.0,1.0,2018.0
30.01.2018,09:33,7.841,ALDEIA DA SERRA,129.0,CALÇA DE MOL. FLANELADA UNISSEX,04,1.0,107.0,30.0,1.0,2018.0
30.01.2018,09:33,7.841,ALDEIA DA SERRA,211.0,CAMISETA MANGA CURTA,04,1.0,43.0,30.0,1.0,2018.0
30.01.2018,09:33,7.841,ALDEIA DA SERRA,85.0,BLUSA MOLETOM FLANELADA,04,1.0,92.0,30.0,1.0,2018.0
30.01.2018,10:02,7.8420000000000005,ALDEIA DA SERRA,158.0,CALÇA SARJA MASC,G,1.0,140.0,30.0,1.0,2018.0
30.01.2018,10:06,7.843,ALDEIA DA SERRA,144.0,CALÇA MOLETOM UNIS.,04,1.0,95.0,30.0,1.0,2018.0
30.01.2018,10:06,7.843,ALDEIA DA SERRA,212.0,CAMISETA MANGA CURTA,06,2.0,43.0,30.0,1.0,2018.0
30.01.2018,10:06,7.843,ALDEIA DA SERRA,248.0,REGATA,06,2.0,32.0,30.0,1.0,2018.0
30.01.2018,10:06,7.843,ALDEIA DA SERRA,47.0,BERMUDA DE MOLETOM,04,1.0,65.0,30.0,1.0,2018.0
30.01.2018,10:06,7.843,ALDEIA DA SERRA,92.0,BLUSA DE MOLETOM LISO,08,1.0,117.0,30.0,1.0,2018.0
30.01.2018,10:14,7.843999999999999,ALDEIA DA SERRA,212.0,CAMISETA MANGA CURTA,06,1.0,43.0,30.0,1.0,2018.0
30.01.2018,10:14,7.843999999999999,ALDEIA DA SERRA,254.0,SHORT SAIA,04,1.0,66.0,30.0,1.0,2018.0
30.01.2018,10:18,7.845,ALDEIA DA SERRA,215.0,CAMISETA MANGA CURTA,12,2.0,43.0,30.0,1.0,2018.0
30.01.2018,10:19,7.846,ALDEIA DA SERRA,211.0,CAMISETA MANGA CURTA,04,2.0,43.0,30.0,1.0,2018.0
30.01.2018,10:21,7.847,ALDEIA DA SERRA,146.0,CALÇA MOLETOM UNIS.,06,1.0,95.0,30.0,1.0,2018.0
30.01.2018,10:21,7.847,ALDEIA DA SERRA,189.0,CORSARIO COTTON,02,1.0,71.0,30.0,1.0,2018.0
30.01.2018,10:21,7.847,ALDEIA DA SERRA,211.0,CAMISETA MANGA CURTA,04,3.0,43.0,30.0,1.0,2018.0
30.01.2018,10:21,7.847,ALDEIA DA SERRA,254.0,SHORT SAIA,04,1.0,66.0,30.0,1.0,2018.0
30.01.2018,10:21,7.847,ALDEIA DA SERRA,75.0,BLUSA MOLETOM FLANELADA,02,1.0,92.0,30.0,1.0,2018.0
30.01.2018,10:33,7.848,ALDEIA DA SERRA,147.0,CALÇA MOLETOM UNIS.,08,1.0,95.0,30.0,1.0,2018.0
30.01.2018,10:33,7.848,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,1.0,43.0,30.0,1.0,2018.0
30.01.2018,12:03,7.849,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,2.0,43.0,30.0,1.0,2018.0
30.01.2018,12:07,7.85,ALDEIA DA SERRA,155.0,CALÇA MOLETOM UNIS.,P,1.0,101.0,30.0,1.0,2018.0
30.01.2018,12:07,7.85,ALDEIA DA SERRA,227.0,CAMISETA MANGA CURTA,G,1.0,46.0,30.0,1.0,2018.0
30.01.2018,13:07,7.851,ACLIMAÇÃO,150.0,CALÇA MOLETOM UNIS.,14,2.0,101.0,30.0,1.0,2018.0
30.01.2018,13:07,7.851,ACLIMAÇÃO,215.0,CAMISETA MANGA CURTA,12,3.0,43.0,30.0,1.0,2018.0
30.01.2018,13:07,7.851,ACLIMAÇÃO,239.0,CAMISETA MANGA LONGA,12,2.0,46.0,30.0,1.0,2018.0
30.01.2018,13:07,7.851,ACLIMAÇÃO,51.0,BERMUDA DE MOLETOM,12,3.0,65.0,30.0,1.0,2018.0
30.01.2018,13:07,7.851,ACLIMAÇÃO,94.0,BLUSA DE MOLETOM LISO,12,2.0,117.0,30.0,1.0,2018.0
30.01.2018,13:13,7.852,ACLIMAÇÃO,191.0,CORSARIO COTTON,06,1.0,71.0,30.0,1.0,2018.0
30.01.2018,13:13,7.852,ACLIMAÇÃO,236.0,CAMISETA MANGA LONGA,06,1.0,46.0,30.0,1.0,2018.0
30.01.2018,13:18,7.854,ACLIMAÇÃO,214.0,CAMISETA MANGA CURTA,10,2.0,43.0,30.0,1.0,2018.0
30.01.2018,13:18,7.854,ACLIMAÇÃO,94.0,BLUSA DE MOLETOM LISO,12,1.0,117.0,30.0,1.0,2018.0
30.01.2018,13:29,7.855,ACLIMAÇÃO,234.0,CAMISETA MANGA LONGA,02,1.0,46.0,30.0,1.0,2018.0
30.01.2018,13:30,7.856,ACLIMAÇÃO,213.0,CAMISETA MANGA CURTA,08,4.0,43.0,30.0,1.0,2018.0
30.01.2018,13:30,7.856,ACLIMAÇÃO,256.0,SHORT SAIA,08,1.0,66.0,30.0,1.0,2018.0
30.01.2018,13:52,7.86,ACLIMAÇÃO,118.0,CALÇA DE MOL. FLANELADA FEMININA,08,1.0,107.0,30.0,1.0,2018.0
30.01.2018,13:52,7.86,ACLIMAÇÃO,213.0,CAMISETA MANGA CURTA,08,3.0,43.0,30.0,1.0,2018.0
30.01.2018,13:52,7.86,ACLIMAÇÃO,93.0,BLUSA DE MOLETOM LISO,10,1.0,117.0,30.0,1.0,2018.0
30.01.2018,15:03,7.862,ACLIMAÇÃO,143.0,CALÇA MOLETOM UNIS.,02,1.0,95.0,30.0,1.0,2018.0
30.01.2018,15:03,7.862,ACLIMAÇÃO,145.0,CALÇA MOLETOM UNIS.,00,3.0,95.0,30.0,1.0,2018.0
30.01.2018,15:03,7.862,ACLIMAÇÃO,170.0,BERMUDA CICLISTA COTTON,04,1.0,62.0,30.0,1.0,2018.0
30.01.2018,15:03,7.862,ACLIMAÇÃO,210.0,CAMISETA MANGA CURTA,02,5.0,43.0,30.0,1.0,2018.0
30.01.2018,15:03,7.862,ACLIMAÇÃO,75.0,BLUSA MOLETOM FLANELADA,02,4.0,92.0,30.0,1.0,2018.0
30.01.2018,15:06,7.8629999999999995,ACLIMAÇÃO,175.0,BERMUDA CICLISTA SUPLEX,12,1.0,65.0,30.0,1.0,2018.0
30.01.2018,15:06,7.8629999999999995,ACLIMAÇÃO,195.0,CORSARIO SUPLEX,12,2.0,77.0,30.0,1.0,2018.0
30.01.2018,15:06,7.8629999999999995,ACLIMAÇÃO,215.0,CAMISETA MANGA CURTA,12,2.0,43.0,30.0,1.0,2018.0
30.01.2018,15:06,7.8629999999999995,ACLIMAÇÃO,257.0,SHORT SAIA,10,1.0,66.0,30.0,1.0,2018.0
30.01.2018,15:09,7.864,ACLIMAÇÃO,254.0,SHORT SAIA,04,2.0,66.0,30.0,1.0,2018.0
30.01.2018,15:10,7.865,ACLIMAÇÃO,143.0,CALÇA MOLETOM UNIS.,02,1.0,95.0,30.0,1.0,2018.0
30.01.2018,15:12,7.8660000000000005,ACLIMAÇÃO,146.0,CALÇA MOLETOM UNIS.,06,1.0,95.0,30.0,1.0,2018.0
30.01.2018,15:12,7.8660000000000005,ACLIMAÇÃO,192.0,CORSARIO COTTON,08,1.0,71.0,30.0,1.0,2018.0
30.01.2018,15:12,7.8660000000000005,ACLIMAÇÃO,194.0,CORSARIO SUPLEX,10,1.0,77.0,30.0,1.0,2018.0
30.01.2018,15:12,7.8660000000000005,ACLIMAÇÃO,236.0,CAMISETA MANGA LONGA,06,1.0,46.0,30.0,1.0,2018.0
30.01.2018,15:12,7.8660000000000005,ACLIMAÇÃO,91.0,BLUSA DE MOLETOM LISO,06,1.0,90.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,174.0,BERMUDA CICLISTA SUPLEX,10,1.0,65.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,181.0,BERMUDA CICLISTA SUPLEX,PP,1.0,70.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,194.0,CORSARIO SUPLEX,10,1.0,77.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,200.0,CORSARIO SUPLEX,P,2.0,77.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,206.0,JALECO,PP,1.0,65.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,213.0,CAMISETA MANGA CURTA,08,4.0,43.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,215.0,CAMISETA MANGA CURTA,12,4.0,43.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,237.0,CAMISETA MANGA LONGA,08,1.0,46.0,30.0,1.0,2018.0
30.01.2018,15:16,7.867000000000001,ACLIMAÇÃO,238.0,CAMISETA MANGA LONGA,10,1.0,46.0,30.0,1.0,2018.0
30.01.2018,15:27,7.867999999999999,ACLIMAÇÃO,99.0,BLUSA DE MOLETOM LISO,P,1.0,136.0,30.0,1.0,2018.0
30.01.2018,15:32,7.869,ACLIMAÇÃO,146.0,CALÇA MOLETOM UNIS.,06,1.0,95.0,30.0,1.0,2018.0
30.01.2018,15:32,7.869,ACLIMAÇÃO,212.0,CAMISETA MANGA CURTA,06,4.0,43.0,30.0,1.0,2018.0
31.01.2018,08:10,7.872999999999999,ALDEIA DA SERRA,76.0,BLUSA MOLETOM FLANELADA,10,1.0,123.0,31.0,1.0,2018.0
31.01.2018,08:12,7.874,ALDEIA DA SERRA,92.0,BLUSA DE MOLETOM LISO,08,1.0,117.0,31.0,1.0,2018.0
31.01.2018,08:17,7.876,ALDEIA DA SERRA,148.0,CALÇA MOLETOM UNIS.,10,2.0,95.0,31.0,1.0,2018.0
31.01.2018,08:17,7.876,ALDEIA DA SERRA,195.0,CORSARIO SUPLEX,12,1.0,77.0,31.0,1.0,2018.0
31.01.2018,08:17,7.876,ALDEIA DA SERRA,214.0,CAMISETA MANGA CURTA,10,2.0,43.0,31.0,1.0,2018.0
31.01.2018,08:17,7.876,ALDEIA DA SERRA,93.0,BLUSA DE MOLETOM LISO,10,2.0,117.0,31.0,1.0,2018.0
31.01.2018,08:21,7.877000000000001,ALDEIA DA SERRA,223.0,CAMISETA COLEGIAL MASCULINA,M,2.0,46.0,31.0,1.0,2018.0
31.01.2018,08:21,7.877000000000001,ALDEIA DA SERRA,224.0,CAMISETA COLEGIAL MASCULINA,P,2.0,46.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,108.0,CALÇA DE MOLETOM FEMININA,08,1.0,95.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,118.0,CALÇA DE MOL. FLANELADA FEMININA,08,1.0,107.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,129.0,CALÇA DE MOL. FLANELADA UNISSEX,04,1.0,107.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,144.0,CALÇA MOLETOM UNIS.,04,1.0,95.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,170.0,BERMUDA CICLISTA COTTON,04,1.0,62.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,192.0,CORSARIO COTTON,08,1.0,71.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,211.0,CAMISETA MANGA CURTA,04,3.0,43.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,213.0,CAMISETA MANGA CURTA,08,4.0,43.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,76.0,BLUSA MOLETOM FLANELADA,10,1.0,123.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,87.0,BLUSA MOLETOM FLANELADA,08,1.0,123.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,92.0,BLUSA DE MOLETOM LISO,08,1.0,117.0,31.0,1.0,2018.0
31.01.2018,08:27,7.877999999999999,ALDEIA DA SERRA,93.0,BLUSA DE MOLETOM LISO,10,1.0,117.0,31.0,1.0,2018.0
31.01.2018,08:43,7.881,ALDEIA DA SERRA,230.0,CAMISETA MANGA CURTA,P,1.0,46.0,31.0,1.0,2018.0
31.01.2018,08:43,7.88,ALDEIA DA SERRA,87.0,BLUSA MOLETOM FLANELADA,08,1.0,123.0,31.0,1.0,2018.0
31.01.2018,09:13,7.882000000000001,ACLIMAÇÃO,132.0,CALÇA DE MOL. FLANELADA UNISSEX,10,1.0,107.0,31.0,1.0,2018.0
31.01.2018,09:13,7.882000000000001,ACLIMAÇÃO,213.0,CAMISETA MANGA CURTA,08,2.0,43.0,31.0,1.0,2018.0
31.01.2018,09:13,7.882000000000001,ACLIMAÇÃO,48.0,BERMUDA DE MOLETOM,06,1.0,65.0,31.0,1.0,2018.0
31.01.2018,09:13,7.882000000000001,ACLIMAÇÃO,49.0,BERMUDA DE MOLETOM,08,1.0,65.0,31.0,1.0,2018.0
31.01.2018,09:13,7.882000000000001,ACLIMAÇÃO,76.0,BLUSA MOLETOM FLANELADA,10,1.0,123.0,31.0,1.0,2018.0
31.01.2018,09:25,7.882999999999999,ACLIMAÇÃO,210.0,CAMISETA MANGA CURTA,02,1.0,43.0,31.0,1.0,2018.0
31.01.2018,09:25,7.882999999999999,ACLIMAÇÃO,46.0,BERMUDA DE MOLETOM,02,1.0,65.0,31.0,1.0,2018.0
31.01.2018,09:30,7.8839999999999995,ACLIMAÇÃO,191.0,CORSARIO COTTON,06,1.0,71.0,31.0,1.0,2018.0
31.01.2018,09:30,7.8839999999999995,ACLIMAÇÃO,85.0,BLUSA MOLETOM FLANELADA,04,1.0,92.0,31.0,1.0,2018.0
31.01.2018,09:50,7.885,ALDEIA DA SERRA,144.0,CALÇA MOLETOM UNIS.,04,1.0,95.0,31.0,1.0,2018.0
31.01.2018,09:54,7.886,ACLIMAÇÃO,191.0,CORSARIO COTTON,06,1.0,71.0,31.0,1.0,2018.0
31.01.2018,09:54,7.886,ACLIMAÇÃO,213.0,CAMISETA MANGA CURTA,08,1.0,43.0,31.0,1.0,2018.0
31.01.2018,09:59,7.8870000000000005,ACLIMAÇÃO,210.0,CAMISETA MANGA CURTA,02,3.0,43.0,31.0,1.0,2018.0
31.01.2018,10:35,7.89,ACLIMAÇÃO,170.0,BERMUDA CICLISTA COTTON,04,1.0,62.0,31.0,1.0,2018.0
31.01.2018,10:39,7.891,ACLIMAÇÃO,47.0,BERMUDA DE MOLETOM,04,1.0,65.0,31.0,1.0,2018.0
31.01.2018,10:46,7.892,ACLIMAÇÃO,236.0,CAMISETA MANGA LONGA,06,1.0,46.0,31.0,1.0,2018.0
31.01.2018,10:46,7.892,ACLIMAÇÃO,86.0,BLUSA MOLETOM FLANELADA,06,1.0,92.0,31.0,1.0,2018.0
31.01.2018,10:48,7.893,ALDEIA DA SERRA,92.0,BLUSA DE MOLETOM LISO,08,1.0,117.0,31.0,1.0,2018.0
31.01.2018,10:52,7.894,ACLIMAÇÃO,77.0,BLUSA MOLETOM FLANELADA,12,2.0,123.0,31.0,1.0,2018.0
