DATA;HORA;NUMERO;NOME;MATERIAL;DESCRICAO;TAMANHO;QUANTIDADE;VLR_UNIT
13.01.2016;14:47;92;ACLIMAÇÃO;228436;CALÇA FUSEAU CORSÁRIO U REF: CL COR;06;2,000;59,00
13.01.2016;14:47;92;ACLIMAÇÃO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
13.01.2016;14:47;92;ACLIMAÇÃO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;2,000;37,50
13.01.2016;14:47;92;ACLIMAÇÃO;5250;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;04;1,000;75,00
13.01.2016;14:52;93;VERBO DIVINO;106421;CALÇA MOL SEM FLAN M REF: CMLM2;14;1,000;84,00
13.01.2016;14:52;93;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
13.01.2016;14:52;93;VERBO DIVINO;205420;BERMUDA CICL SUPLEX U REF: BER SUP1;12;1,000;51,00
13.01.2016;14:52;93;VERBO DIVINO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;2,000;64,00
13.01.2016;14:52;93;VERBO DIVINO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;3,000;37,50
13.01.2016;14:52;93;VERBO DIVINO;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
13.01.2016;14:55;94;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;4,000;35,50
13.01.2016;14:55;94;ACLIMAÇÃO;198435;BERMUDA CICL COTTON U REF: BER COTTON;04;2,000;51,00
13.01.2016;14:55;94;ACLIMAÇÃO;228435;CALÇA FUSEAU CORSÁRIO U REF: CL COR;04;3,000;59,00
13.01.2016;14:55;94;ACLIMAÇÃO;254416;SHORTS SAIA F REF: SH SAIA;04;3,000;55,00
13.01.2016;14:55;94;ACLIMAÇÃO;3123;REGATA 1/2 MALHA U REF: REG;04;2,000;26,50
13.01.2016;14:55;94;ACLIMAÇÃO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;4,000;37,50
13.01.2016;14:55;94;ACLIMAÇÃO;5250;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;04;1,000;75,00
13.01.2016;14:55;94;ACLIMAÇÃO;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;1,000;79,00
13.01.2016;15:03;97;VERBO DIVINO;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;2,000;54,00
13.01.2016;15:03;97;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;3,000;35,50
13.01.2016;15:03;97;VERBO DIVINO;4126;CAMISETA 1/2 MALHA  ML U REF: ML;10;3,000;37,50
13.01.2016;15:03;97;VERBO DIVINO;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
13.01.2016;15:03;97;VERBO DIVINO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;2,000;79,00
14.01.2016;08:28;124;ACLIMAÇÃO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;3,000;35,50
14.01.2016;08:28;124;ACLIMAÇÃO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
14.01.2016;08:28;124;ACLIMAÇÃO;143413;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;10;1,000;102,00
14.01.2016;08:28;124;ACLIMAÇÃO;173412;CALÇA MOL COM FLAN M REF: CMFM1;08;1,000;89,00
14.01.2016;08:28;124;ACLIMAÇÃO;198437;BERMUDA CICL COTTON U REF: BER COTTON;08;1,000;51,00
14.01.2016;08:28;124;ACLIMAÇÃO;228437;CALÇA FUSEAU CORSÁRIO U REF: CL COR;08;2,000;59,00
14.01.2016;08:28;124;ACLIMAÇÃO;254417;SHORTS SAIA F REF: SH SAIA;06;2,000;55,00
14.01.2016;08:28;124;ACLIMAÇÃO;357227;JALECO U REF: JAL;PP;1,000;54,00
14.01.2016;08:28;124;ACLIMAÇÃO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;2,000;37,50
14.01.2016;08:28;124;ACLIMAÇÃO;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;1,000;37,50
14.01.2016;08:28;124;ACLIMAÇÃO;73413;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;10;1,000;97,50
14.01.2016;08:28;124;ACLIMAÇÃO;93412;CALÇA MOL SEM FLAN M REF: CMLM1;08;1,000;79,00
14.01.2016;09:24;129;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;2,000;37,50
14.01.2016;09:24;129;VERBO DIVINO;27229;CAMISETA 1/2 MALHA MC U REF: MC2;M;1,000;37,50
14.01.2016;09:24;129;VERBO DIVINO;287329;BLUSÃO COL SEM FLAN U ZIPER REF: BLCL;M;1,000;111,00
14.01.2016;09:24;129;VERBO DIVINO;337327;CALÇA SARJA M REF: CL SARJA;PP;1,000;116,00
14.01.2016;09:24;129;VERBO DIVINO;337328;CALÇA SARJA M REF: CL SARJA;P;1,000;116,00
14.01.2016;09:24;129;VERBO DIVINO;347328;BERMUDA SARJA M REF: BER SARJA;P;1,000;96,50
14.01.2016;09:30;131;ALDEIA DA SERRA;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;3,000;35,50
14.01.2016;09:31;132;ALDEIA DA SERRA;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;1,000;79,00
14.01.2016;09:32;133;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;1,000;54,00
14.01.2016;09:32;133;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;3,000;35,50
14.01.2016;09:32;133;VERBO DIVINO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;1,000;37,50
14.01.2016;09:32;133;VERBO DIVINO;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;2,000;79,00
14.01.2016;09:46;136;ALDEIA DA SERRA;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
14.01.2016;09:46;136;ALDEIA DA SERRA;173414;CALÇA MOL COM FLAN M REF: CMFM1;12;1,000;89,00
14.01.2016;09:46;136;ALDEIA DA SERRA;4127;CAMISETA 1/2 MALHA  ML U REF: ML;12;2,000;37,50
14.01.2016;09:46;136;ALDEIA DA SERRA;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;2,000;79,00
14.01.2016;09:53;139;ITAIM;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;2,000;35,50
14.01.2016;09:53;138;ALDEIA DA SERRA;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;2,000;35,50
14.01.2016;09:53;138;ALDEIA DA SERRA;173414;CALÇA MOL COM FLAN M REF: CMFM1;12;1,000;89,00
14.01.2016;09:53;139;ITAIM;198434;BERMUDA CICL COTTON U REF: BER COTTON;02;1,000;51,00
14.01.2016;09:53;139;ITAIM;198435;BERMUDA CICL COTTON U REF: BER COTTON;04;1,000;51,00
14.01.2016;09:53;139;ITAIM;228435;CALÇA FUSEAU CORSÁRIO U REF: CL COR;04;1,000;59,00
14.01.2016;09:53;139;ITAIM;254415;SHORTS SAIA F REF: SH SAIA;02;1,000;55,00
14.01.2016;09:53;139;ITAIM;3123;REGATA 1/2 MALHA U REF: REG;04;2,000;26,50
14.01.2016;09:53;139;ITAIM;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;1,000;37,50
14.01.2016;09:53;138;ALDEIA DA SERRA;4127;CAMISETA 1/2 MALHA  ML U REF: ML;12;2,000;37,50
14.01.2016;09:53;139;ITAIM;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;1,000;79,00
14.01.2016;09:53;138;ALDEIA DA SERRA;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;2,000;79,00
14.01.2016;09:58;140;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;4,000;54,00
14.01.2016;09:58;140;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
14.01.2016;09:58;140;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;4,000;35,50
14.01.2016;09:58;140;VERBO DIVINO;13251;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;06;3,000;76,50
14.01.2016;09:58;140;VERBO DIVINO;16251;CALÇA MOL COM FLAN U UNISSEX REF: CMF;06;4,000;89,00
14.01.2016;10:03;142;ALDEIA DA SERRA;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
14.01.2016;10:03;142;ALDEIA DA SERRA;217427;BERMUDA CICL SUPLEX U REF: BER SUP2;PP;1,000;38,50
14.01.2016;10:03;142;ALDEIA DA SERRA;316323;CALÇA MOL SEM FLAN F REF: CLMLF COL;P;1,000;84,00
14.01.2016;10:03;142;ALDEIA DA SERRA;67428;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;P;1,000;113,00
14.01.2016;10:17;144;ACLIMAÇÃO;11142;BERMUDA MOL SEM FLAN U REF: BER MOL 1;02;1,000;54,00
14.01.2016;10:17;144;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
14.01.2016;10:17;144;ACLIMAÇÃO;4123;CAMISETA 1/2 MALHA  ML U REF: ML;04;1,000;37,50
14.01.2016;10:17;144;ACLIMAÇÃO;8249;CALÇA MOL SEM FLAN U UNISSEX REF: CML;02;1,000;79,00
14.01.2016;10:23;148;ACLIMAÇÃO;106424;CALÇA MOL SEM FLAN M REF: CMLM2;M;2,000;84,00
14.01.2016;10:23;147;VERBO DIVINO;11141;BERMUDA MOL SEM FLAN U REF: BER MOL 1;00;4,000;54,00
14.01.2016;10:23;147;VERBO DIVINO;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;4,000;35,50
14.01.2016;10:23;147;VERBO DIVINO;13248;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;00;1,000;76,50
14.01.2016;10:23;148;ACLIMAÇÃO;157429;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;M;1,000;115,00
14.01.2016;10:23;148;ACLIMAÇÃO;217430;BERMUDA CICL SUPLEX U REF: BER SUP2;G;3,000;38,50
14.01.2016;10:23;148;ACLIMAÇÃO;27230;CAMISETA 1/2 MALHA MC U REF: MC2;G;5,000;37,50
14.01.2016;10:23;148;ACLIMAÇÃO;357230;JALECO U REF: JAL;G;1,000;54,00
14.01.2016;10:23;147;VERBO DIVINO;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;2,000;37,50
14.01.2016;10:23;148;ACLIMAÇÃO;67429;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;M;1,000;113,00
14.01.2016;10:23;147;VERBO DIVINO;8248;CALÇA MOL SEM FLAN U UNISSEX REF: CML;00;1,000;79,00
14.01.2016;10:26;149;ITAIM;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;1,000;35,50
14.01.2016;10:29;150;ITAIM;228435;CALÇA FUSEAU CORSÁRIO U REF: CL COR;04;1,000;59,00
14.01.2016;10:29;150;ITAIM;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
14.01.2016;10:34;151;VERBO DIVINO;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;3,000;54,00
14.01.2016;10:34;151;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;5,000;35,50
14.01.2016;10:34;151;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;5,000;35,50
14.01.2016;10:34;151;VERBO DIVINO;13249;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;02;1,000;76,50
14.01.2016;10:34;151;VERBO DIVINO;143412;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;08;1,000;102,00
14.01.2016;10:34;151;VERBO DIVINO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;1,000;59,00
14.01.2016;10:34;151;VERBO DIVINO;254415;SHORTS SAIA F REF: SH SAIA;02;5,000;55,00
14.01.2016;10:34;151;VERBO DIVINO;5249;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;02;2,000;75,00
14.01.2016;10:34;151;VERBO DIVINO;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;2,000;97,50
14.01.2016;10:34;151;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;2,000;79,00
14.01.2016;10:35;152;ACLIMAÇÃO;11146;BERMUDA MOL SEM FLAN U REF: BER MOL 1;10;2,000;54,00
14.01.2016;10:35;152;ACLIMAÇÃO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;4,000;35,50
14.01.2016;10:35;152;ACLIMAÇÃO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;6,000;35,50
14.01.2016;10:35;152;ACLIMAÇÃO;143412;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;08;1,000;102,00
14.01.2016;10:35;152;ACLIMAÇÃO;143413;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;10;1,000;102,00
14.01.2016;10:35;152;ACLIMAÇÃO;143414;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;12;1,000;102,00
14.01.2016;10:35;152;ACLIMAÇÃO;205419;BERMUDA CICL SUPLEX U REF: BER SUP1;10;1,000;51,00
14.01.2016;10:35;152;ACLIMAÇÃO;235419;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;10;3,000;59,00
14.01.2016;10:35;152;ACLIMAÇÃO;254418;SHORTS SAIA F REF: SH SAIA;08;2,000;55,00
14.01.2016;10:35;152;ACLIMAÇÃO;3124;REGATA 1/2 MALHA U REF: REG;06;2,000;26,50
14.01.2016;10:35;152;ACLIMAÇÃO;357227;JALECO U REF: JAL;PP;1,000;54,00
14.01.2016;10:35;152;ACLIMAÇÃO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;4,000;37,50
14.01.2016;10:35;152;ACLIMAÇÃO;4126;CAMISETA 1/2 MALHA  ML U REF: ML;10;6,000;37,50
14.01.2016;10:35;152;ACLIMAÇÃO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;3,000;79,00
14.01.2016;10:35;152;ACLIMAÇÃO;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;2,000;79,00
14.01.2016;10:58;155;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;6,000;35,50
14.01.2016;11:04;157;ALDEIA DA SERRA;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;4,000;35,50
14.01.2016;11:04;157;ALDEIA DA SERRA;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;2,000;35,50
14.01.2016;11:04;157;ALDEIA DA SERRA;13248;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;00;1,000;76,50
14.01.2016;11:04;157;ALDEIA DA SERRA;13249;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;02;2,000;76,50
14.01.2016;11:04;157;ALDEIA DA SERRA;16248;CALÇA MOL COM FLAN U UNISSEX REF: CMF;00;1,000;89,00
14.01.2016;11:04;157;ALDEIA DA SERRA;16249;CALÇA MOL COM FLAN U UNISSEX REF: CMF;02;2,000;89,00
14.01.2016;11:04;157;ALDEIA DA SERRA;254414;SHORTS SAIA F REF: SH SAIA;00;2,000;55,00
14.01.2016;11:04;157;ALDEIA DA SERRA;254415;SHORTS SAIA F REF: SH SAIA;02;2,000;55,00
14.01.2016;11:04;156;VERBO DIVINO;357227;JALECO U REF: JAL;PP;1,000;54,00
14.01.2016;11:04;157;ALDEIA DA SERRA;4121;CAMISETA 1/2 MALHA  ML U REF: ML;00;1,000;37,50
14.01.2016;11:04;157;ALDEIA DA SERRA;4122;CAMISETA 1/2 MALHA  ML U REF: ML;02;1,000;37,50
14.01.2016;11:10;158;VERBO DIVINO;11143;BERMUDA MOL SEM FLAN U REF: BER MOL 1;04;2,000;54,00
14.01.2016;11:10;158;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;5,000;35,50
14.01.2016;11:10;158;VERBO DIVINO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;1,000;37,50
14.01.2016;11:10;158;VERBO DIVINO;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;1,000;97,50
14.01.2016;11:10;158;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;2,000;79,00
14.01.2016;11:26;162;ACLIMAÇÃO;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;1,000;54,00
14.01.2016;11:26;162;ACLIMAÇÃO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;1,000;35,50
14.01.2016;11:55;166;ACLIMAÇÃO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;4,000;35,50
14.01.2016;12:32;168;VERBO DIVINO;1122;CAMISETA 1/2 MALHA MC U REF. MC1;02;2,000;35,50
14.01.2016;12:32;168;VERBO DIVINO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
14.01.2016;12:32;168;VERBO DIVINO;13249;BLUSÃO MOL FECH COM FLAN U REF: BL FLAN;02;1,000;76,50
14.01.2016;12:32;168;VERBO DIVINO;16249;CALÇA MOL COM FLAN U UNISSEX REF: CMF;02;1,000;89,00
14.01.2016;12:32;168;VERBO DIVINO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;1,000;59,00
14.01.2016;12:32;168;VERBO DIVINO;254415;SHORTS SAIA F REF: SH SAIA;02;1,000;55,00
14.01.2016;12:32;168;VERBO DIVINO;254416;SHORTS SAIA F REF: SH SAIA;04;1,000;55,00
14.01.2016;12:32;168;VERBO DIVINO;4122;CAMISETA 1/2 MALHA  ML U REF: ML;02;1,000;37,50
14.01.2016;12:52;173;ITAIM;106425;CALÇA MOL SEM FLAN M REF: CMLM2;G;1,000;84,00
14.01.2016;12:52;173;ITAIM;127429;BERMUDA MOL SEM FLAN U REF: BER MOL 2;M;2,000;59,00
14.01.2016;12:52;173;ITAIM;157431;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;GG;1,000;115,00
14.01.2016;12:52;173;ITAIM;27230;CAMISETA 1/2 MALHA MC U REF: MC2;G;5,000;37,50
14.01.2016;13:16;174;ITAIM;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;2,000;54,00
14.01.2016;13:16;174;ITAIM;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;5,000;35,50
14.01.2016;13:16;174;ITAIM;73414;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;12;1,000;97,50
14.01.2016;13:17;175;ACLIMAÇÃO;157427;BLUSÃO MOL CANG COM FLAN U REF: BL 2  FLAN;PP;1,000;115,00
14.01.2016;13:17;175;ACLIMAÇÃO;217427;BERMUDA CICL SUPLEX U REF: BER SUP2;PP;2,000;57,50
14.01.2016;13:17;175;ACLIMAÇÃO;247427;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;PP;2,000;64,00
14.01.2016;13:17;175;ACLIMAÇÃO;27227;CAMISETA 1/2 MALHA MC U REF: MC2;PP;3,000;37,50
14.01.2016;13:26;177;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;4,000;35,50
14.01.2016;13:26;177;ACLIMAÇÃO;254416;SHORTS SAIA F REF: SH SAIA;04;2,000;55,00
14.01.2016;13:26;177;ACLIMAÇÃO;5250;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;04;1,000;75,00
14.01.2016;13:26;177;ACLIMAÇÃO;8250;CALÇA MOL SEM FLAN U UNISSEX REF: CML;04;1,000;79,00
14.01.2016;13:49;179;VERBO DIVINO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;3,000;35,50
14.01.2016;13:49;179;VERBO DIVINO;4124;CAMISETA 1/2 MALHA  ML U REF: ML;06;2,000;37,50
14.01.2016;13:49;179;VERBO DIVINO;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;1,000;97,50
14.01.2016;13:49;179;VERBO DIVINO;8251;CALÇA MOL SEM FLAN U UNISSEX REF: CML;06;3,000;79,00
14.01.2016;13:58;180;VERBO DIVINO;217429;BERMUDA CICL SUPLEX U REF: BER SUP2;M;1,000;57,50
14.01.2016;13:58;180;VERBO DIVINO;247429;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP2;M;1,000;64,00
14.01.2016;13:58;180;VERBO DIVINO;267230;CAMISETA COLEGIAL F REF: MC FM;G;3,000;35,50
14.01.2016;13:58;180;VERBO DIVINO;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;3,000;37,50
14.01.2016;13:58;180;VERBO DIVINO;287330;BLUSÃO COL SEM FLAN U ZIPER REF: BLCL;G;1,000;111,00
14.01.2016;13:58;180;VERBO DIVINO;316325;CALÇA MOL SEM FLAN F REF: CLMLF COL;G;2,000;84,00
14.01.2016;13:58;180;VERBO DIVINO;327329;CALÇA CORSÁRIO COLEGIAL U SUP REF: CL COL SUP;M;1,000;62,00
14.01.2016;13:58;180;VERBO DIVINO;357229;JALECO U REF: JAL;M;2,000;54,00
14.01.2016;13:58;180;VERBO DIVINO;416425;CALÇA MOL SEM FLAN F REF: CMLF2;G;2,000;84,00
14.01.2016;13:58;180;VERBO DIVINO;67429;BLUSÃO MOL CANG SEM FLAN U REF: BL 2 LISO;M;1,000;113,00
14.01.2016;14:02;181;ACLIMAÇÃO;1123;CAMISETA 1/2 MALHA MC U REF. MC1;04;1,000;35,50
14.01.2016;14:08;183;ITAIM;127428;BERMUDA MOL SEM FLAN U REF: BER MOL 2;P;1,000;59,00
14.01.2016;14:08;183;ITAIM;267229;CAMISETA COLEGIAL F REF: MC FM;M;3,000;35,50
14.01.2016;14:08;183;ITAIM;27228;CAMISETA 1/2 MALHA MC U REF: MC2;P;5,000;37,50
14.01.2016;14:08;183;ITAIM;327329;CALÇA CORSÁRIO COLEGIAL U SUP REF: CL COL SUP;M;1,000;62,00
14.01.2016;14:10;185;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;3,000;35,50
14.01.2016;14:10;185;VERBO DIVINO;93414;CALÇA MOL SEM FLAN M REF: CMLM1;12;2,000;79,00
14.01.2016;14:12;186;VERBO DIVINO;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;6,000;35,50
14.01.2016;14:27;188;ACLIMAÇÃO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;1,000;35,50
14.01.2016;14:27;188;ACLIMAÇÃO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
14.01.2016;14:27;188;ACLIMAÇÃO;143413;BLUSÃO MOL CANG COM FLAN U REF: BL 1 FLAN;10;1,000;102,00
14.01.2016;14:27;188;ACLIMAÇÃO;173413;CALÇA MOL COM FLAN M REF: CMFM1;10;1,000;89,00
14.01.2016;14:27;188;ACLIMAÇÃO;198437;BERMUDA CICL COTTON U REF: BER COTTON;08;1,000;51,00
14.01.2016;14:27;188;ACLIMAÇÃO;235419;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;10;2,000;59,00
14.01.2016;14:27;188;ACLIMAÇÃO;254418;SHORTS SAIA F REF: SH SAIA;08;1,000;55,00
14.01.2016;14:27;188;ACLIMAÇÃO;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;2,000;37,50
14.01.2016;14:27;188;ACLIMAÇÃO;93413;CALÇA MOL SEM FLAN M REF: CMLM1;10;1,000;79,00
14.01.2016;14:47;191;ACLIMAÇÃO;1124;CAMISETA 1/2 MALHA MC U REF. MC1;06;3,000;35,50
14.01.2016;14:47;191;ACLIMAÇÃO;254417;SHORTS SAIA F REF: SH SAIA;06;2,000;55,00
14.01.2016;14:51;193;VERBO DIVINO;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;3,000;35,50
14.01.2016;14:51;192;ACLIMAÇÃO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;5,000;35,50
14.01.2016;14:51;193;VERBO DIVINO;205419;BERMUDA CICL SUPLEX U REF: BER SUP1;10;1,000;51,00
14.01.2016;14:51;192;ACLIMAÇÃO;205419;BERMUDA CICL SUPLEX U REF: BER SUP1;10;3,000;51,00
14.01.2016;14:51;193;VERBO DIVINO;235420;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;12;1,000;59,00
14.01.2016;14:51;192;ACLIMAÇÃO;235420;CALÇA FUSEAU CORSÁRIO U SUP REF: CL SUP1;12;1,000;59,00
14.01.2016;14:51;193;VERBO DIVINO;254432;SHORTS SAIA F REF: SH SAIA;10;2,000;55,00
14.01.2016;14:56;194;VERBO DIVINO;367230;CAMISETA COLEGIAL M REF: MC MASC;G;7,000;37,50
14.01.2016;15:00;195;VERBO DIVINO;11145;BERMUDA MOL SEM FLAN U REF: BER MOL 1;08;1,000;54,00
14.01.2016;15:00;195;VERBO DIVINO;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;3,000;35,50
14.01.2016;15:00;195;VERBO DIVINO;1127;CAMISETA 1/2 MALHA MC U REF. MC1;12;1,000;35,50
14.01.2016;15:00;195;VERBO DIVINO;267229;CAMISETA COLEGIAL F REF: MC FM;M;2,000;35,50
14.01.2016;15:00;195;VERBO DIVINO;327328;CALÇA CORSÁRIO COLEGIAL U SUP REF: CL COL SUP;P;2,000;62,00
14.01.2016;15:00;195;VERBO DIVINO;357229;JALECO U REF: JAL;M;1,000;54,00
14.01.2016;15:04;196;ALDEIA DA SERRA;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
14.01.2016;15:04;196;ALDEIA DA SERRA;228437;CALÇA FUSEAU CORSÁRIO U REF: CL COR;08;1,000;59,00
14.01.2016;15:04;196;ALDEIA DA SERRA;254418;SHORTS SAIA F REF: SH SAIA;08;2,000;55,00
14.01.2016;15:04;196;ALDEIA DA SERRA;403412;CALÇA MOL SEM FLAN F REF: CMLF1;08;2,000;79,00
14.01.2016;15:04;196;ALDEIA DA SERRA;4125;CAMISETA 1/2 MALHA  ML U REF: ML;08;1,000;37,50
14.01.2016;15:04;196;ALDEIA DA SERRA;73412;BLUSÃO MOL CANGURU SEM FLAN U REF: BL 1 LISO;08;1,000;97,50
14.01.2016;15:05;197;ITAIM;11144;BERMUDA MOL SEM FLAN U REF: BER MOL 1;06;2,000;54,00
14.01.2016;15:05;197;ITAIM;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
14.01.2016;15:05;197;ITAIM;1126;CAMISETA 1/2 MALHA MC U REF. MC1;10;2,000;35,50
14.01.2016;15:10;199;ACLIMAÇÃO;1121;CAMISETA 1/2 MALHA MC U REF. MC1;00;5,000;35,50
14.01.2016;15:10;199;ACLIMAÇÃO;198434;BERMUDA CICL COTTON U REF: BER COTTON;02;1,000;51,00
14.01.2016;15:10;199;ACLIMAÇÃO;228434;CALÇA FUSEAU CORSÁRIO U REF: CL COR;02;1,000;59,00
14.01.2016;15:10;199;ACLIMAÇÃO;254416;SHORTS SAIA F REF: SH SAIA;04;2,000;55,00
14.01.2016;15:10;199;ACLIMAÇÃO;5248;BLUSÃO MOL FECH S/ FLAN U REF: BL LISO;00;1,000;75,00
14.01.2016;15:10;199;ACLIMAÇÃO;8248;CALÇA MOL SEM FLAN U UNISSEX REF: CML;00;1,000;79,00
14.01.2016;15:24;203;ALDEIA DA SERRA;1125;CAMISETA 1/2 MALHA MC U REF. MC1;08;2,000;35,50
